Vehicle Speed (Kmph),Vehicle Direction (Degrees),Vehicles Overtaken,Licence,Collision,Parking Accuracy,Signal Jumps,Drunk (mg),Driver Score
55.92,3,3,1,0,1,0,5,59
53.25,3,5,1,0,2,0,5,60
68.37,3,7,1,0,3,0,5,57
69.42,3,3,1,0,3,0,5,61
41.03,3,3,1,0,3,0,5,68
66.39,3,5,1,0,2,0,5,57
33.55,3,6,1,0,1,0,5,58
63.26,3,3,1,0,4,0,5,63
30.59,3,6,1,0,4,0,5,63
56.15,3,5,1,0,4,0,5,62
72.61,3,7,1,0,6,0,5,60
55.9,3,10,1,0,2,0,5,53
38.38,3,4,1,0,6,0,5,69
69.19,3,5,1,0,4,0,1,61
69.37,3,4,1,0,6,0,2,65
52.07,3,8,1,0,6,0,2,64
67.38,3,5,1,0,7,0,2,65
50.41,3,6,1,0,6,0,1,66
57.45,3,9,1,0,5,0,2,61
59.96,3,6,1,0,7,0,1,66
66.55,3,3,1,0,4,0,2,63
53.73,3,3,1,0,7,0,2,70
58.81,3,8,1,0,6,0,1,63
54.7,3,7,1,0,5,0,1,64
50.81,3,9,1,0,7,0,2,64
36.45,3,5,1,0,5,0,1,68
49.97,3,7,1,0,3,0,1,64
58.52,3,4,1,0,5,0,1,66
71.59,3,2,1,0,5,0,2,65
31.99,3,7,1,0,2,0,2,60
78.7,3,3,0,0,5,0,2,53
61.06,3,7,1,0,5,0,2,62
40.1,3,5,1,0,4,0,2,68
78.06,3,2,1,0,5,0,1,64
69.37,3,5,1,0,4,0,2,61
38.04,3,6,1,0,3,0,2,64
43.42,3,2,1,0,6,0,2,74
34.32,3,7,1,0,6,0,2,66
36.13,3,3,1,0,2,0,2,65
33.25,3,4,1,0,6,0,1,69
63.62,3,5,1,0,5,0,2,64
43.75,3,2,1,0,2,0,2,68
46.84,3,7,1,0,4,0,1,65
69.78,3,3,1,0,3,0,2,62
68.97,3,5,1,0,2,0,2,58
71.79,3,4,1,0,5,0,1,63
61.22,3,8,1,0,4,0,1,59
58.57,3,6,0,0,5,0,2,54
60.07,3,2,1,0,7,0,2,69
32.83,3,8,1,0,8,0,2,67
50.47,3,4,1,0,4,0,2,65
46.58,3,6,1,0,7,0,1,70
69.47,3,6,1,0,2,0,2,57
67.37,3,6,1,0,2,0,1,57
40.82,3,4,0,0,4,0,1,59
35.17,3,6,1,0,2,0,2,62
31.32,3,2,1,0,5,0,2,70
70.98,3,6,1,0,8,0,1,64
46.37,3,2,1,0,4,0,1,70
34.3,3,5,1,0,6,0,1,68
53.31,3,5,1,0,7,0,1,68
30.78,3,6,1,0,4,0,1,64
30.77,3,3,1,0,4,0,1,67
58.7,3,2,1,0,8,0,1,71
42.78,3,7,1,0,8,0,2,71
54.73,3,6,1,0,8,0,1,68
62.55,3,4,1,0,8,0,1,68
67.48,3,3,1,0,5,0,2,65
51.74,3,8,1,0,2,0,2,58
57.62,3,7,1,0,8,0,1,66
48.59,3,8,1,0,8,0,1,69
64.04,3,6,1,0,3,0,2,60
48.4,3,3,1,0,1,0,2,64
43.01,3,3,1,0,2,0,1,67
70.81,3,6,1,0,1,0,1,54
42.05,3,9,1,0,1,0,1,59
54.43,3,2,1,0,1,0,2,62
60.17,3,7,1,0,2,0,1,57
32.39,3,4,1,0,3,0,1,65
48.09,3,5,1,0,1,0,1,62
36.71,3,3,1,0,3,0,1,67
56.18,3,3,0,0,3,0,2,54
62.48,3,6,1,0,2,0,1,58
60,3,4,1,0,2,0,2,61
57.01,3,2,1,0,1,0,2,61
50.54,3,8,1,0,1,0,2,56
39.18,3,7,1,0,2,0,2,61
41.03,3,4,1,0,1,0,1,64
50.27,3,3,1,0,2,0,1,63
61.73,3,7,1,0,3,0,2,59
39.24,3,8,1,0,2,0,2,60
64.64,3,9,1,0,1,0,2,53
48.74,3,5,1,0,1,0,1,62
70.92,3,7,1,0,2,0,1,55
40.14,3,9,1,0,1,0,2,59
46.7,3,4,1,0,1,0,1,63
64.2,3,2,1,0,1,0,2,60
40.71,3,5,1,0,3,0,2,67
40.97,3,2,1,0,1,0,1,66
46.8,3,3,1,0,2,0,2,66
41.3,3,2,1,0,3,0,1,70
43.85,3,5,1,0,1,0,2,63
69.73,3,6,1,0,3,0,2,59
62.18,3,2,1,0,2,0,2,62
35.89,3,2,0,0,2,0,2,56
66.13,3,2,0,0,1,0,1,49
54.58,3,7,0,0,4,0,2,52
55.78,3,10,1,0,2,0,2,54
62.3,3,9,1,0,2,0,2,55
50.74,3,3,1,0,3,0,2,65
66.61,3,4,1,0,3,0,2,61
49.87,3,10,1,0,2,0,1,58
54.8,3,3,1,0,5,0,1,68
47.21,3,5,1,0,4,0,19,61
51.37,3,9,1,0,3,0,21,52
53.34,3,7,1,0,3,0,16,55
33.3,3,3,1,0,6,0,18,64
58.78,3,6,1,0,4,0,16,56
48.19,3,3,1,0,3,0,23,61
60.84,3,5,1,0,7,0,19,60
40.76,3,6,1,0,5,0,18,63
63.19,3,9,1,0,7,0,21,55
54.98,3,7,1,0,7,0,29,58
53.62,3,8,1,0,3,0,19,54
59.44,3,9,1,0,4,0,26,51
51.8,3,7,1,0,3,0,18,55
41.44,3,6,1,0,6,0,29,62
63.56,3,9,1,0,5,0,25,53
50.16,3,8,1,0,7,0,23,58
50.85,3,2,1,0,6,0,24,63
44.89,3,4,1,0,3,0,27,60
67.49,3,3,1,0,6,0,23,59
63.18,3,4,1,0,4,0,22,56
56.74,3,9,1,0,6,0,21,55
32.88,3,7,1,0,3,0,16,56
60.27,3,8,1,0,5,0,27,53
35.96,3,9,1,0,3,0,16,55
65.99,3,3,1,0,7,0,23,60
68.04,3,8,1,0,6,0,20,55
58.89,3,8,1,0,3,0,23,52
30.47,3,6,1,0,4,0,25,57
51.6,3,2,1,0,4,0,16,61
64.37,3,7,1,0,5,0,27,54
65.51,3,6,1,0,3,0,17,53
62.75,3,4,1,0,6,0,21,59
65.91,3,5,1,0,6,0,23,57
38.08,3,8,1,0,7,0,25,60
43.88,3,6,1,0,5,0,22,62
36.26,3,4,1,0,4,0,16,61
47.06,3,2,1,0,4,0,28,62
63.45,3,3,1,0,4,0,27,56
48.17,3,6,1,0,7,0,16,64
45.46,3,8,1,0,5,0,24,59
47.21,3,7,1,0,3,0,26,56
52.86,3,8,1,0,3,0,23,53
64.55,3,2,1,0,3,0,18,58
68.28,3,9,1,0,3,0,22,49
71.34,3,2,1,0,3,0,24,55
61.94,3,6,1,0,3,0,22,53
34.91,3,11,1,0,6,0,17,56
44.73,3,11,1,0,3,0,24,54
74.99,3,2,1,0,5,0,24,58
67.42,3,6,1,0,3,0,18,53
41.82,3,7,1,0,6,0,17,63
44.53,3,8,1,0,2,0,17,56
45.63,3,9,1,0,6,0,11,61
49.43,3,4,1,0,4,0,12,63
65.78,3,6,1,0,7,0,13,59
31.9,3,5,1,0,3,0,14,59
39.64,3,9,1,0,3,0,11,56
61.79,3,7,1,0,6,0,12,58
40.76,3,6,1,0,6,0,14,65
65.3,3,3,1,0,6,0,12,61
63.27,3,9,1,0,6,0,15,56
36.56,3,2,1,0,6,0,15,67
69.87,3,3,1,0,7,0,11,62
32.84,3,3,1,0,5,0,13,64
54.8,3,6,1,0,4,0,11,58
33.91,3,3,1,0,3,0,12,61
34.86,3,2,1,0,4,0,13,63
43.16,3,2,1,0,2,0,13,63
51.68,3,3,1,0,6,0,11,64
34.47,3,2,1,0,3,0,11,62
47.29,3,3,1,0,3,0,14,63
36.1,3,7,1,0,3,0,13,58
53.58,3,2,1,0,5,0,14,64
40,3,6,1,0,6,0,13,63
60.37,3,4,1,0,6,0,13,61
38.54,3,2,1,0,6,0,12,67
34,3,7,1,0,3,0,13,57
78.72,3,3,1,0,3,0,12,55
45.69,3,4,1,0,3,0,11,62
66,3,5,1,0,5,0,11,58
41.6,3,5,1,0,2,0,13,60
73.59,3,3,1,0,6,0,14,60
41.8,3,6,1,0,2,0,14,59
37.57,3,5,1,0,4,0,13,61
43.43,3,3,1,0,3,0,12,64
44.84,3,6,1,0,2,0,14,59
45.81,3,7,1,0,6,0,13,63
59.91,3,4,1,0,5,0,14,61
34.19,3,2,1,0,6,0,11,66
57.22,3,2,1,0,6,0,11,64
73.02,3,4,1,0,5,0,12,58
55.04,3,2,1,0,6,0,12,64
68.67,3,4,1,0,6,0,14,60
58.64,3,7,1,0,4,0,11,56
66.74,3,4,1,0,4,0,14,57
47.73,3,4,1,0,4,0,13,63
44.98,3,4,1,0,2,0,11,61
64.92,3,6,1,0,6,0,12,59
71.54,3,5,1,0,3,0,14,54
50.74,3,3,1,0,5,0,11,63
66.27,3,7,1,0,6,0,11,57
45.67,3,3,1,0,5,0,12,66
52.52,3,2,1,0,2,0,13,59
40.35,3,7,1,0,6,0,11,64
76.96,3,2,1,0,4,0,14,57
38.18,3,7,1,0,5,0,14,61
51.91,3,4,1,0,4,0,14,60
58.34,3,5,1,0,6,0,11,61
45.85,3,7,1,0,2,0,14,57
61.16,3,7,0,0,5,0,14,47
49.35,3,6,1,0,6,0,13,64
75.46,3,5,1,0,4,0,13,54
45.32,3,7,1,0,2,0,11,57
65.89,3,5,1,0,4,0,12,56
39.83,3,2,1,0,2,0,14,61
41.78,3,4,1,0,3,0,12,63
30.43,3,6,1,0,5,0,12,61
46.62,3,3,1,0,6,0,14,67
53.22,3,3,1,0,6,0,11,64
55.66,3,4,1,0,6,0,13,62
42.76,3,6,1,0,6,0,12,65
37.87,3,6,1,0,2,0,13,57
36.65,3,4,1,0,2,0,11,59
73.21,3,6,1,0,7,0,12,58
44.85,3,3,1,0,8,0,11,70
72.91,3,5,1,0,2,0,12,52
48.56,3,3,1,0,4,0,13,64
59.57,3,4,1,0,2,0,14,56
67.84,3,8,1,0,8,0,13,58
46.51,3,8,1,0,7,0,12,63
55.55,3,6,1,0,7,0,11,61
34.98,3,3,1,0,3,0,11,61
64.07,3,4,1,0,4,0,13,58
60.87,3,7,1,0,2,0,11,52
34.24,3,4,1,0,8,0,11,66
64.84,3,6,1,0,7,0,14,60
72.39,3,7,1,0,5,0,11,55
68.17,3,6,1,0,4,0,12,55
52.87,3,2,1,0,8,0,13,67
49.58,3,4,1,0,5,0,11,65
56.26,3,4,1,0,3,0,14,58
37.29,3,6,1,0,4,0,13,60
70.21,3,6,1,0,3,0,13,53
57.52,3,3,1,0,6,0,13,63
73.92,3,7,1,0,8,0,13,58
43.55,3,2,1,0,4,0,13,66
35.79,3,4,0,0,5,0,13,54
50.41,3,8,1,0,5,0,12,58
60.32,3,5,1,0,8,0,12,62
56.93,3,7,1,0,2,0,14,53
58.8,3,3,1,0,2,0,12,57
57.37,3,4,1,0,8,0,11,64
71.15,3,4,1,0,5,0,14,58
54,3,8,1,0,3,0,12,55
62.15,3,3,1,0,2,0,11,56
33.96,3,7,1,0,4,0,11,58
50.45,3,4,1,0,8,0,11,65
61.01,3,3,1,0,4,0,12,59
62.1,3,3,1,0,2,0,12,56
36.38,3,5,1,0,2,0,12,58
57.62,3,6,1,0,6,0,12,60
55.27,3,5,1,0,8,0,12,63
65.6,3,4,1,0,2,0,11,54
34.82,3,7,1,0,6,0,14,61
67.63,3,5,1,0,6,0,11,59
34.98,3,3,1,0,7,0,13,66
48.95,3,4,1,0,2,0,14,60
63.15,3,4,1,0,7,0,13,62
35.89,3,6,1,0,7,0,12,64
65.85,3,7,1,0,3,0,14,53
55.95,3,3,1,0,6,0,12,63
47.87,3,4,1,0,6,0,12,66
42.5,3,7,1,0,4,0,14,61
65.12,3,4,1,0,4,0,14,57
74.34,3,8,1,0,3,0,14,51
39.91,3,2,1,0,8,0,14,69
48.1,3,2,1,0,6,0,12,68
36.06,3,2,1,0,7,0,13,68
61.62,3,2,1,0,2,0,13,57
35.32,3,2,1,0,2,0,13,61
31.74,3,9,1,0,3,0,12,55
67.8,3,9,1,0,1,0,12,47
60.97,3,7,1,0,2,0,13,52
33.55,3,8,1,0,1,0,12,52
64.89,3,8,1,0,1,0,11,49
32.79,3,3,1,0,1,0,13,57
35.4,3,4,1,0,3,0,12,61
61.1,3,2,1,0,2,0,12,57
53.14,3,9,1,0,2,0,12,52
36.07,3,3,1,0,3,0,11,62
67.37,3,3,1,0,2,0,11,55
57.97,3,7,0,0,2,0,12,43
34.18,3,9,1,0,3,0,12,55
53.18,3,4,1,0,2,0,13,57
68.44,3,7,1,0,3,0,13,53
48.61,3,9,1,0,2,0,11,55
37.56,3,8,1,0,2,0,12,55
70.73,3,2,1,0,2,0,11,55
72.68,3,5,1,0,3,0,12,54
42.57,3,2,1,0,1,0,12,61
65.3,3,8,1,0,2,0,13,50
36.9,3,3,1,0,3,0,12,62
57.8,3,2,0,0,3,0,13,50
58.98,3,8,1,0,2,0,12,52
65.31,3,5,1,0,2,0,11,53
72.63,3,4,1,0,1,0,11,51
61.74,3,5,1,0,3,0,13,56
62.8,3,7,1,0,1,0,11,50
69.16,3,2,1,0,2,0,13,56
59.36,3,8,1,0,3,0,11,54
52.12,3,8,1,0,1,0,13,51
43.06,3,3,1,0,2,0,13,62
70.13,3,8,0,0,1,0,12,37
58.24,3,9,1,0,2,0,15,51
32.21,3,7,1,0,4,0,11,58
55.19,3,10,1,0,4,0,12,52
34.59,3,2,1,0,5,0,15,65
69.85,3,9,1,0,3,0,6,54
58.17,3,7,1,0,6,0,8,62
38.97,3,9,1,0,3,0,8,59
54.95,3,8,1,0,3,0,6,58
33.96,3,2,1,0,5,0,9,68
56.51,3,3,1,0,4,0,7,63
64.57,3,9,1,0,4,0,10,56
33.37,3,9,1,0,4,0,7,59
50.62,3,5,1,0,4,0,7,62
37.63,3,9,1,0,3,0,8,59
54.51,3,2,1,0,4,0,6,65
61.37,3,3,1,0,5,0,6,64
36.1,3,6,1,0,7,0,6,67
41.35,3,4,1,0,4,0,8,67
41.5,3,6,1,0,4,0,9,65
40.74,3,2,1,0,5,0,10,71
41.81,3,5,1,0,3,0,9,65
30.99,3,5,1,0,5,0,8,65
31.82,3,3,1,0,4,0,6,65
68.43,3,4,1,0,2,0,6,57
61.4,3,4,1,0,4,0,8,61
58.61,3,7,1,0,6,0,10,62
65.42,3,5,1,0,5,0,7,61
59.55,3,2,1,0,6,0,7,67
49.69,3,5,1,0,6,0,6,68
30.15,3,7,1,0,6,0,10,64
41.3,3,4,1,0,5,0,8,69
68.05,3,4,1,0,5,0,8,62
41.34,3,4,1,0,4,0,10,67
67.45,3,7,1,0,6,0,9,60
79.91,3,6,1,0,5,0,8,58
76.59,3,2,1,0,2,0,9,57
76.73,3,5,1,0,3,0,6,56
74.13,3,7,1,0,4,0,8,56
68.54,3,5,1,0,3,0,10,58
79.81,3,6,1,0,6,0,9,59
67.3,3,2,1,0,5,0,6,64
58.88,3,5,1,0,2,0,7,58
42.68,3,4,1,0,3,0,8,66
45.09,3,3,1,0,5,0,7,69
58.02,3,6,1,0,2,0,9,57
68.12,3,6,1,0,5,0,8,60
76.91,3,4,1,0,3,0,10,57
37.37,3,3,1,0,3,0,6,65
45.75,3,3,1,0,3,0,10,66
62.88,3,3,1,0,6,0,9,65
32.68,3,6,1,0,4,0,9,62
32.36,3,2,1,0,2,0,6,63
31.67,3,2,1,0,6,0,9,69
74.67,3,7,1,0,4,0,10,56
51.67,3,7,1,0,6,0,6,63
32.77,3,6,1,0,4,0,9,62
44.65,3,3,1,0,2,0,6,65
48,3,6,1,0,4,0,9,64
40.81,3,2,1,0,4,0,10,69
71.58,3,2,1,0,2,0,6,58
41.88,3,2,1,0,6,0,9,72
51.71,3,3,1,0,4,0,8,64
58.59,3,2,1,0,5,0,6,66
46.47,3,5,1,0,2,0,9,62
62.76,3,3,1,0,4,0,9,62
42.34,3,5,1,0,6,0,6,69
49.74,3,3,1,0,5,0,8,69
33.5,3,5,1,0,6,0,6,66
37.13,3,7,1,0,2,0,7,59
73.36,3,3,1,0,4,0,7,60
36.75,3,6,1,0,6,0,10,66
32.01,3,3,1,0,4,0,8,65
46.28,3,3,1,0,2,0,8,64
60.2,3,4,1,0,6,0,10,64
33.28,3,3,1,0,2,0,9,62
42.05,3,5,1,0,5,0,9,68
40.87,3,6,1,0,6,0,8,68
60.89,3,5,1,0,6,0,9,63
76.62,3,2,1,0,6,0,10,63
53.49,3,5,1,0,6,0,7,65
30.41,3,6,0,0,6,0,10,55
48.64,3,4,0,0,6,0,8,59
53.21,3,5,1,0,2,0,9,59
44.2,3,2,1,0,2,0,9,66
52.08,3,5,1,0,2,0,9,59
65.08,3,2,1,0,3,0,10,61
49.29,3,4,1,0,2,0,6,63
46.07,3,4,1,0,5,0,9,68
55.99,3,3,1,0,5,0,6,65
58.57,3,5,1,0,3,0,6,60
58.52,3,3,1,0,8,0,8,68
68.45,3,7,1,0,5,0,9,59
54.57,3,3,1,0,2,0,10,61
72.42,3,8,1,0,3,0,9,54
46,3,3,1,0,6,0,7,70
36.14,3,8,1,0,7,0,8,65
68.84,3,6,1,0,8,0,10,63
42.81,3,2,1,0,6,0,10,72
46.59,3,7,1,0,3,0,10,62
60.25,3,3,1,0,7,0,10,66
42.51,3,7,1,0,8,0,9,69
35.91,3,5,0,0,8,0,7,59
63.36,3,6,1,0,7,0,8,63
33.01,3,8,1,0,8,0,8,65
40.39,3,6,1,0,7,0,7,69
30.54,3,4,1,0,3,0,8,63
35.96,3,6,1,0,8,0,9,68
42.5,3,6,1,0,6,0,10,68
39.75,3,7,1,0,5,0,9,64
71.74,3,3,1,0,2,0,6,57
44.89,3,4,1,0,4,0,9,67
33.19,3,4,1,0,8,0,6,69
61.83,3,5,1,0,4,0,6,60
66.32,3,3,1,0,3,0,9,60
60.01,3,8,1,0,6,0,6,60
56.32,3,5,1,0,6,0,6,64
72.16,3,4,1,0,2,0,7,56
32.09,3,6,0,0,4,0,6,52
57.95,3,3,1,0,3,0,10,62
55.63,3,5,1,0,7,0,6,65
62.32,3,5,1,0,3,0,8,59
34.04,3,3,1,0,8,0,9,70
43.73,3,5,1,0,8,0,10,71
55.95,3,6,1,0,2,0,6,57
43.14,3,5,1,0,7,0,6,70
56.42,3,7,1,0,3,0,10,58
38.68,3,5,1,0,2,0,9,61
30.75,3,8,1,0,4,0,9,60
31.1,3,6,1,0,7,0,8,66
35.97,3,8,1,0,3,0,6,60
37.58,3,7,1,0,3,0,8,61
73.38,3,2,1,0,3,0,6,60
45.67,3,4,1,0,3,0,6,65
37.91,3,6,1,0,7,0,6,67
57.75,3,2,1,0,7,0,6,68
30.54,3,7,1,0,7,0,8,65
35.88,3,7,0,0,7,0,6,56
37.19,3,6,1,0,2,0,6,60
32.53,3,6,1,0,5,0,10,64
35.94,3,4,1,0,5,0,10,67
49.67,3,4,1,0,4,0,10,66
43.6,3,2,1,0,7,0,10,73
71.03,3,3,1,0,6,0,9,63
45.65,3,2,1,0,6,0,7,71
32.34,3,4,1,0,3,0,7,63
61.1,3,7,1,0,7,0,9,62
44.93,3,5,1,0,8,0,9,71
50.6,3,2,1,0,5,0,6,67
36.55,3,6,1,0,5,0,8,65
46.4,3,3,1,0,7,0,7,71
35.53,3,3,1,0,8,0,10,71
70.89,3,7,1,0,8,0,8,61
46.28,3,6,1,0,6,0,6,67
53.49,3,7,1,0,4,0,7,60
51.84,3,3,1,0,2,0,9,61
47.88,3,2,1,0,4,0,9,68
71.52,3,6,1,0,2,0,8,54
70.11,3,2,1,0,2,0,7,58
51.25,3,4,1,0,3,0,7,62
40.33,3,6,1,0,1,0,7,60
43.71,3,2,1,0,1,0,8,64
44.87,3,2,1,0,3,0,9,68
40.23,3,5,1,0,3,0,7,65
68.27,3,6,1,0,1,0,10,53
48.95,3,3,1,0,2,0,7,64
71.45,3,7,1,0,3,0,7,55
69.01,3,2,1,0,3,0,6,61
45.91,3,3,1,0,1,0,7,62
43.76,3,5,1,0,1,0,10,61
68.34,3,5,1,0,3,0,10,58
32.67,3,3,0,0,3,0,9,54
48.43,3,9,1,0,1,0,7,56
71.52,3,2,1,0,2,0,9,58
56.34,3,4,1,0,3,0,6,61
70.37,3,8,1,0,2,0,7,52
37.64,3,9,1,0,1,0,10,55
49.81,3,6,1,0,1,0,6,59
72.32,3,8,1,0,3,0,7,54
61.73,3,8,1,0,3,0,7,56
69.2,3,7,1,0,2,0,10,54
41.31,3,3,1,0,2,0,9,65
40.72,3,2,1,0,3,0,9,68
53.32,3,9,1,0,2,0,9,55
50.38,3,6,1,0,1,0,10,56
54.34,3,2,1,0,2,0,9,62
61.04,3,4,1,0,3,0,6,60
43.03,3,9,1,0,3,0,7,61
38.93,3,2,1,0,3,0,10,66
34.38,3,5,1,0,1,0,8,58
42.67,3,2,1,0,1,0,9,64
70.31,3,2,1,0,2,0,9,58
58.56,3,2,1,0,1,0,9,59
47.77,3,8,1,0,1,0,10,57
40.56,3,3,1,0,2,0,6,65
32.42,3,4,1,0,1,0,9,59
72.33,3,4,1,0,3,0,9,58
44.33,3,3,1,0,1,0,7,63
31.27,3,9,1,0,2,0,9,56
51.53,3,3,1,0,3,0,6,63
41.23,3,6,1,0,1,0,10,60
65.85,3,5,1,0,1,0,10,54
37.88,3,9,1,0,1,0,9,55
52.05,3,9,1,0,3,0,10,57
69.49,3,2,1,0,2,0,8,59
60.54,3,2,1,0,2,0,8,60
40.18,3,6,1,0,1,0,9,60
46.55,3,5,1,0,2,0,9,62
58.81,3,8,1,0,2,0,7,55
52.57,3,3,1,0,2,0,10,61
59.41,3,7,1,0,3,0,7,58
45.48,3,5,1,0,3,0,10,64
66.33,3,2,1,0,2,0,9,59
42.9,3,5,1,0,3,0,10,65
50.65,3,2,1,0,1,0,10,60
34.06,3,8,1,0,3,0,7,59
70.77,3,3,1,0,1,0,10,55
55.52,3,5,1,0,1,0,9,56
71.86,3,5,1,0,1,0,7,53
70.42,3,6,1,0,1,0,10,52
65.9,3,3,1,0,2,0,8,58
72.67,3,4,1,0,1,0,10,54
34.57,3,7,1,0,2,0,8,58
63.8,3,9,1,0,1,0,8,51
67.89,3,4,1,0,2,0,10,57
47.89,3,3,1,0,2,0,9,64
68.16,3,8,0,0,1,0,6,41
68.09,3,3,1,0,2,0,6,58
62.63,3,7,0,0,2,0,9,45
46,3,6,1,0,1,0,6,59
38.44,3,5,0,0,2,0,8,51
62.16,3,8,0,0,4,0,7,47
37.35,3,2,1,0,3,0,8,66
55.65,3,7,1,0,4,0,8,59
67.91,3,3,1,0,2,0,6,58
57.22,3,2,1,0,4,0,9,64
48.16,3,3,1,0,2,0,8,64
31.73,3,4,1,0,4,0,8,64
56.8,3,10,1,0,3,0,6,54
51.37,3,7,1,0,2,0,8,57
45.2,3,6,1,0,2,0,6,61
57.51,3,11,1,0,4,0,8,55
60.47,3,7,1,0,4,0,6,58
37.31,3,11,1,0,3,0,9,57
52.39,3,5,1,0,2,0,6,59
35.46,3,6,1,0,3,0,8,62
69.63,3,5,1,0,4,0,6,59
51.22,3,9,1,0,3,0,7,57
44.39,3,8,1,0,4,0,7,63
61.66,3,2,1,0,3,0,9,62
51.1,3,11,1,0,2,0,8,53
41.95,3,5,1,0,3,0,8,65
72.49,3,9,1,0,2,0,7,51
41.35,3,2,1,0,5,0,6,71
53.03,3,9,1,0,3,0,8,57
32.94,3,3,1,0,6,0,7,68
34.06,2,7,1,0,4,0,5,63
32.19,2,6,1,0,3,0,4,63
69.52,2,6,1,0,7,0,3,64
52.83,2,6,1,0,4,0,3,63
39.15,2,3,1,0,4,0,4,68
30.63,2,9,1,0,3,0,4,60
63.29,2,5,1,0,6,0,3,65
65.83,2,2,1,0,3,0,4,63
46.87,2,2,1,0,2,0,5,67
53.49,2,4,1,0,5,0,5,67
43.24,2,6,1,0,4,0,4,67
33.91,2,6,1,0,4,0,3,64
42.41,2,7,1,0,6,0,4,69
41.67,2,6,1,0,3,0,5,66
76.76,2,7,1,0,5,0,4,59
78.49,2,5,1,0,6,0,4,62
78.61,2,7,1,0,4,0,3,57
61.41,2,7,1,0,6,0,3,63
48.24,2,6,1,0,6,0,4,69
61.83,2,4,1,0,2,0,4,60
47.34,2,3,0,0,4,0,3,59
44.62,2,4,0,0,4,0,3,59
67.16,2,3,1,0,4,0,4,63
65.9,2,2,1,0,5,0,3,66
51.7,2,5,1,0,5,0,4,66
32.28,2,4,0,0,4,0,4,56
72.85,2,7,1,0,3,0,3,57
60.4,2,2,1,0,6,0,4,68
51.97,2,6,1,0,4,0,3,63
72.73,2,2,1,0,2,0,4,60
44.74,2,2,1,0,4,0,3,71
53.01,2,2,1,0,4,0,3,67
77.7,2,7,1,0,2,0,4,54
61.67,2,3,1,0,4,0,5,64
79.74,2,7,1,0,5,0,5,59
67.86,2,7,1,0,4,0,4,59
79.77,2,4,1,0,6,0,5,63
53.41,2,5,1,0,5,0,4,66
34.69,2,7,1,0,4,0,5,63
51.09,2,2,1,0,6,0,4,70
70.54,2,3,1,0,5,0,5,64
58.06,2,4,1,0,6,0,3,67
79.93,2,4,1,0,3,0,5,59
67.34,2,3,1,0,2,0,5,60
71.69,2,7,1,0,2,0,3,55
77.4,2,6,1,0,6,0,5,61
35.92,2,2,1,0,2,0,4,66
64.41,2,5,1,0,8,0,5,67
58.75,2,8,1,0,3,0,3,59
43.81,2,7,1,0,5,0,5,68
30.47,2,4,1,0,3,0,3,65
63.35,2,8,1,0,6,0,4,62
63.51,2,6,1,0,6,0,4,64
40.04,2,2,1,0,3,0,4,70
72.47,2,7,1,0,7,0,4,62
66.17,2,2,1,0,2,0,5,61
71.54,2,4,1,0,2,0,5,58
55.64,2,3,1,0,2,0,4,62
30.45,2,2,1,0,8,0,4,73
41.59,2,7,1,0,6,0,3,69
44.45,2,2,1,0,7,0,5,75
37.28,2,3,1,0,4,0,4,68
70.46,2,4,1,0,4,0,4,61
67.69,2,7,1,0,7,0,4,63
43.5,2,6,1,0,2,0,3,64
36.63,2,6,1,0,7,0,3,69
37.41,2,7,1,0,2,0,5,61
32.32,2,7,1,0,5,0,3,65
56.32,2,5,1,0,4,0,4,63
48.28,2,2,1,0,7,0,5,74
39.89,2,7,1,0,3,0,5,63
31,2,2,1,0,6,0,5,71
67.17,2,7,1,0,7,0,3,63
36.14,2,8,1,0,2,0,4,60
69.48,2,5,1,0,4,0,3,61
33.44,2,3,1,0,8,0,3,72
37.49,2,7,1,0,3,0,3,63
55.82,2,6,0,0,4,0,5,52
64.74,2,2,1,0,8,0,4,70
58.33,2,7,1,0,3,0,3,60
64.03,2,7,1,0,5,0,3,62
35.75,2,5,1,0,3,0,5,65
54.77,2,7,1,0,8,0,3,67
60.2,2,7,1,0,8,0,5,65
72.29,2,4,1,0,3,0,5,60
60.49,2,8,1,0,7,0,5,63
42.13,2,2,1,0,8,0,4,76
64.89,2,5,1,0,7,0,3,66
68.76,2,2,1,0,3,0,3,63
51.54,2,3,1,0,8,0,3,71
44.51,2,8,1,0,4,0,5,65
39.93,2,4,1,0,8,0,3,72
32.35,2,2,1,0,2,0,4,65
63.98,2,7,1,0,3,0,4,59
53.49,2,3,1,0,8,0,5,71
56.69,2,8,1,0,4,0,3,60
60.34,2,6,1,0,8,0,5,66
61.98,2,3,1,0,4,0,5,64
59.05,2,3,1,0,5,0,5,67
63.37,2,4,1,0,6,0,5,66
36.02,2,8,1,0,8,0,4,68
30.21,2,3,1,0,3,0,3,66
70.63,2,2,1,0,2,0,3,60
50.21,2,8,1,0,1,0,4,56
58.67,2,9,1,0,3,0,4,58
50.24,2,2,1,0,1,0,3,62
65.7,2,3,1,0,2,0,3,60
43.94,2,8,1,0,3,0,3,64
70.47,2,8,1,0,2,0,4,54
38.54,2,8,1,0,1,0,4,58
56.09,2,3,1,0,2,0,5,62
66.76,2,8,1,0,1,0,5,53
71.69,2,4,1,0,1,0,4,56
39.27,2,2,1,0,2,0,4,66
51.15,2,8,1,0,3,0,3,60
58.03,2,2,1,0,1,0,4,61
